"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"45462.653365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52156049";"-46.64697998";
"45462.788365";"Altitude (GPS)";"718.714233398438";"m";"-23.52154745";"-46.64695459";
"45462.788365";"Velocidade (GPS)";"12.8159997940063";"km/h";"-23.52154745";"-46.64695459";
"45462.788365";"Velocidade média (GPS)";"14.0439922228037";"km/h";"-23.52154745";"-46.64695459";
"45462.804365";"Voltagem da ECU";"14.22";"V";"-23.52154745";"-46.64695459";
"45462.862365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52154745";"-46.64695459";
"45462.917365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52154745";"-46.64695459";
"45462.950365";"Pressão barométrica";"93";"kPa";"-23.52154745";"-46.64695459";
"45463.013365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52154745";"-46.64695459";
"45463.013365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52154745";"-46.64695459";
"45463.066365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52154745";"-46.64695459";
"45463.234365";"Voltagem da ECU";"14.2";"V";"-23.52154745";"-46.64695459";
"45463.298365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52154745";"-46.64695459";
"45463.341365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52154745";"-46.64695459";
"45463.405365";"Pressão barométrica";"93";"kPa";"-23.52154745";"-46.64695459";
"45463.450365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52154745";"-46.64695459";
"45463.450365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52154745";"-46.64695459";
"45463.517365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52154745";"-46.64695459";
"45463.684365";"Voltagem da ECU";"14.22";"V";"-23.52154745";"-46.64695459";
"45463.728365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52154745";"-46.64695459";
"45463.762365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52154745";"-46.64695459";
"45463.778365";"Altitude (GPS)";"718.71142578125";"m";"-23.52152973";"-46.64691727";
"45463.778365";"Velocidade (GPS)";"16.452000617981";"km/h";"-23.52152973";"-46.64691727";
"45463.778365";"Velocidade média (GPS)";"14.0474089379214";"km/h";"-23.52152973";"-46.64691727";
"45463.826365";"Pressão barométrica";"93";"kPa";"-23.52152973";"-46.64691727";
"45463.910365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52152973";"-46.64691727";
"45463.910365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52152973";"-46.64691727";
"45463.994365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52152973";"-46.64691727";
"45464.153365";"Voltagem da ECU";"14.24";"V";"-23.52152973";"-46.64691727";
"45464.217365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52152973";"-46.64691727";
"45464.280365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52152973";"-46.64691727";
"45464.333365";"Pressão barométrica";"93";"kPa";"-23.52152973";"-46.64691727";
"45464.376365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52152973";"-46.64691727";
"45464.376365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52152973";"-46.64691727";
"45464.430365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52152973";"-46.64691727";
"45464.578365";"Voltagem da ECU";"14.24";"V";"-23.52152973";"-46.64691727";
"45464.621365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52152973";"-46.64691727";
"45464.664365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52152973";"-46.64691727";
"45464.708365";"Pressão barométrica";"93";"kPa";"-23.52152973";"-46.64691727";
"45464.750365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52152973";"-46.64691727";
"45464.750365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52152973";"-46.64691727";
"45464.783365";"Altitude (GPS)";"718.79345703125";"m";"-23.52150563";"-46.64686883";
"45464.783365";"Velocidade (GPS)";"21.4560001373291";"km/h";"-23.52150563";"-46.64686883";
"45464.783365";"Velocidade média (GPS)";"14.0580755724878";"km/h";"-23.52150563";"-46.64686883";
"45464.804365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52150563";"-46.64686883";
"45464.950365";"Voltagem da ECU";"14.24";"V";"-23.52150563";"-46.64686883";
"45465.003365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52150563";"-46.64686883";
"45465.046365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52150563";"-46.64686883";
"45465.089365";"Pressão barométrica";"93";"kPa";"-23.52150563";"-46.64686883";
"45465.142365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52150563";"-46.64686883";
"45465.142365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52150563";"-46.64686883";
"45465.216365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52150563";"-46.64686883";
"45465.394365";"Voltagem da ECU";"14.24";"V";"-23.52150563";"-46.64686883";
"45465.448365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52150563";"-46.64686883";
"45465.502365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52150563";"-46.64686883";
"45465.548365";"Pressão barométrica";"93";"kPa";"-23.52150563";"-46.64686883";
"45465.594365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52150563";"-46.64686883";
"45465.594365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52150563";"-46.64686883";
"45465.639365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52150563";"-46.64686883";
"45465.778365";"Altitude (GPS)";"718.888427734375";"m";"-23.52147396";"-46.64681092";
"45465.778365";"Velocidade (GPS)";"25.9560001373291";"km/h";"-23.52147396";"-46.64681092";
"45465.778365";"Velocidade média (GPS)";"14.0750147155678";"km/h";"-23.52147396";"-46.64681092";
"45465.782365";"Voltagem da ECU";"14.24";"V";"-23.52147396";"-46.64681092";
"45465.836365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52147396";"-46.64681092";
"45465.879365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52147396";"-46.64681092";
"45465.922365";"Pressão barométrica";"93";"kPa";"-23.52147396";"-46.64681092";
"45465.975365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52147396";"-46.64681092";
"45465.975365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52147396";"-46.64681092";
"45466.018365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52147396";"-46.64681092";
"45466.146365";"Voltagem da ECU";"14.22";"V";"-23.52147396";"-46.64681092";
"45466.199365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52147396";"-46.64681092";
"45466.243365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52147396";"-46.64681092";
"45466.286365";"Pressão barométrica";"93";"kPa";"-23.52147396";"-46.64681092";
"45466.339365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52147396";"-46.64681092";
"45466.339365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52147396";"-46.64681092";
"45466.395365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52147396";"-46.64681092";
"45466.565365";"Voltagem da ECU";"14.24";"V";"-23.52147396";"-46.64681092";
"45466.619365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52147396";"-46.64681092";
"45466.666365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52147396";"-46.64681092";
"45466.710365";"Pressão barométrica";"93";"kPa";"-23.52147396";"-46.64681092";
"45466.743365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52147396";"-46.64681092";
"45466.743365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52147396";"-46.64681092";
"45466.791365";"Altitude (GPS)";"718.7607421875";"m";"-23.52143446";"-46.64674249";
"45466.791365";"Velocidade (GPS)";"29.160001373291";"km/h";"-23.52143446";"-46.64674249";
"45466.791365";"Velocidade média (GPS)";"14.096816888448";"km/h";"-23.52143446";"-46.64674249";
"45466.809365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52143446";"-46.64674249";
"45466.957365";"Voltagem da ECU";"14.24";"V";"-23.52143446";"-46.64674249";
"45466.998365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52143446";"-46.64674249";
"45467.039365";"Distância percorrida desde quando as falhas foram apagadas";"10998";"km";"-23.52143446";"-46.64674249";
"45467.071365";"Pressão barométrica";"93";"kPa";"-23.52143446";"-46.64674249";
"45467.112365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52143446";"-46.64674249";
"45467.112365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52143446";"-46.64674249";
"45467.164365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52143446";"-46.64674249";
"45467.298365";"Voltagem da ECU";"14.24";"V";"-23.52143446";"-46.64674249";
"45467.359365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52143446";"-46.64674249";
"45467.410365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52143446";"-46.64674249";
"45467.452365";"Pressão barométrica";"93";"kPa";"-23.52143446";"-46.64674249";
"45467.514365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52143446";"-46.64674249";
"45467.514365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52143446";"-46.64674249";
"45467.558365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52143446";"-46.64674249";
"45467.697365";"Voltagem da ECU";"14.24";"V";"-23.52143446";"-46.64674249";
"45467.771365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52143446";"-46.64674249";
"45467.774365";"Altitude (GPS)";"718.95361328125";"m";"-23.52139633";"-46.64667201";
"45467.774365";"Velocidade (GPS)";"32.1480010986328";"km/h";"-23.52139633";"-46.64667201";
"45467.774365";"Velocidade média (GPS)";"14.1221373720149";"km/h";"-23.52139633";"-46.64667201";
"45467.846365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52139633";"-46.64667201";
"45467.900365";"Pressão barométrica";"93";"kPa";"-23.52139633";"-46.64667201";
"45467.963365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52139633";"-46.64667201";
"45467.963365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52139633";"-46.64667201";
"45468.007365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52139633";"-46.64667201";
"45468.133365";"Voltagem da ECU";"14.24";"V";"-23.52139633";"-46.64667201";
"45468.187365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52139633";"-46.64667201";
"45468.240365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52139633";"-46.64667201";
"45468.295365";"Pressão barométrica";"93";"kPa";"-23.52139633";"-46.64667201";
"45468.329365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52139633";"-46.64667201";
"45468.329365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52139633";"-46.64667201";
"45468.363365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52139633";"-46.64667201";
"45468.496365";"Voltagem da ECU";"14.24";"V";"-23.52139633";"-46.64667201";
"45468.562365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52139633";"-46.64667201";
"45468.608365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52139633";"-46.64667201";
"45468.653365";"Pressão barométrica";"93";"kPa";"-23.52139633";"-46.64667201";
"45468.708365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52139633";"-46.64667201";
"45468.708365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52139633";"-46.64667201";
"45468.762365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52139633";"-46.64667201";
"45468.802365";"Altitude (GPS)";"719.298095703125";"m";"-23.52135607";"-46.64659271";
"45468.802365";"Velocidade (GPS)";"33.3360008239746";"km/h";"-23.52135607";"-46.64659271";
"45468.802365";"Velocidade média (GPS)";"14.1502413562335";"km/h";"-23.52135607";"-46.64659271";
"45468.918365";"Voltagem da ECU";"14.24";"V";"-23.52135607";"-46.64659271";
"45468.962365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52135607";"-46.64659271";
"45469.028365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52135607";"-46.64659271";
"45469.085365";"Pressão barométrica";"93";"kPa";"-23.52135607";"-46.64659271";
"45469.172365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52135607";"-46.64659271";
"45469.172365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52135607";"-46.64659271";
"45469.228365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52135607";"-46.64659271";
"45469.359365";"Voltagem da ECU";"14.24";"V";"-23.52135607";"-46.64659271";
"45469.402365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52135607";"-46.64659271";
"45469.459365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52135607";"-46.64659271";
"45469.498365";"Pressão barométrica";"93";"kPa";"-23.52135607";"-46.64659271";
"45469.540365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52135607";"-46.64659271";
"45469.540365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52135607";"-46.64659271";
"45469.588365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52135607";"-46.64659271";
"45469.752365";"Voltagem da ECU";"14.24";"V";"-23.52135607";"-46.64659271";
"45469.788365";"Altitude (GPS)";"719.270263671875";"m";"-23.52131326";"-46.64650317";
"45469.788365";"Velocidade (GPS)";"34.9560001373291";"km/h";"-23.52131326";"-46.64650317";
"45469.788365";"Velocidade média (GPS)";"14.179423576022";"km/h";"-23.52131326";"-46.64650317";
"45469.794365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52131326";"-46.64650317";
"45469.837365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52131326";"-46.64650317";
"45469.890365";"Pressão barométrica";"93";"kPa";"-23.52131326";"-46.64650317";
"45469.944365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52131326";"-46.64650317";
"45469.944365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52131326";"-46.64650317";
"45470.008365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52131326";"-46.64650317";
"45470.155365";"Voltagem da ECU";"14.24";"V";"-23.52131326";"-46.64650317";
"45470.208365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52131326";"-46.64650317";
"45470.261365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52131326";"-46.64650317";
"45470.304365";"Pressão barométrica";"93";"kPa";"-23.52131326";"-46.64650317";
"45470.346365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52131326";"-46.64650317";
"45470.346365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52131326";"-46.64650317";
"45470.410365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52131326";"-46.64650317";
"45470.603365";"Voltagem da ECU";"14.24";"V";"-23.52131326";"-46.64650317";
"45470.669365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52131326";"-46.64650317";
"45470.711365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52131326";"-46.64650317";
"45470.754365";"Pressão barométrica";"93";"kPa";"-23.52131326";"-46.64650317";
"45470.788365";"Altitude (GPS)";"719.260986328125";"m";"-23.52127637";"-46.64642155";
"45470.788365";"Velocidade (GPS)";"36.1800006866455";"km/h";"-23.52127637";"-46.64642155";
"45470.788365";"Velocidade média (GPS)";"14.2106645418396";"km/h";"-23.52127637";"-46.64642155";
"45470.808365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52127637";"-46.64642155";
"45470.808365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52127637";"-46.64642155";
"45470.851365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52127637";"-46.64642155";
"45470.992365";"Voltagem da ECU";"14.24";"V";"-23.52127637";"-46.64642155";
"45471.035365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52127637";"-46.64642155";
"45471.068365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52127637";"-46.64642155";
"45471.111365";"Pressão barométrica";"93";"kPa";"-23.52127637";"-46.64642155";
"45471.165365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52127637";"-46.64642155";
"45471.165365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52127637";"-46.64642155";
"45471.218365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52127637";"-46.64642155";
"45471.387365";"Voltagem da ECU";"14.24";"V";"-23.52127637";"-46.64642155";
"45471.440365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52127637";"-46.64642155";
"45471.525365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52127637";"-46.64642155";
"45471.593365";"Pressão barométrica";"93";"kPa";"-23.52127637";"-46.64642155";
"45471.647365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52127637";"-46.64642155";
"45471.647365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52127637";"-46.64642155";
"45471.704365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52127637";"-46.64642155";
"45471.785365";"Altitude (GPS)";"718.996826171875";"m";"-23.52123416";"-46.64632659";
"45471.785365";"Velocidade (GPS)";"36.7920009613037";"km/h";"-23.52123416";"-46.64632659";
"45471.785365";"Velocidade média (GPS)";"14.2425891893929";"km/h";"-23.52123416";"-46.64632659";
"45471.871365";"Voltagem da ECU";"14.24";"V";"-23.52123416";"-46.64632659";
"45471.924365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52123416";"-46.64632659";
"45471.967365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52123416";"-46.64632659";
"45472.010365";"Pressão barométrica";"93";"kPa";"-23.52123416";"-46.64632659";
"45472.043365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52123416";"-46.64632659";
"45472.043365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52123416";"-46.64632659";
"45472.076365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52123416";"-46.64632659";
"45472.204365";"Voltagem da ECU";"14.24";"V";"-23.52123416";"-46.64632659";
"45472.247365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52123416";"-46.64632659";
"45472.302365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52123416";"-46.64632659";
"45472.356365";"Pressão barométrica";"93";"kPa";"-23.52123416";"-46.64632659";
"45472.410365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52123416";"-46.64632659";
"45472.410365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52123416";"-46.64632659";
"45472.444365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52123416";"-46.64632659";
"45472.604365";"Voltagem da ECU";"14.24";"V";"-23.52123416";"-46.64632659";
"45472.671365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52123416";"-46.64632659";
"45472.709365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52123416";"-46.64632659";
"45472.754365";"Pressão barométrica";"93";"kPa";"-23.52123416";"-46.64632659";
"45472.779365";"Altitude (GPS)";"719.162841796875";"m";"-23.52119285";"-46.64623714";
"45472.779365";"Velocidade (GPS)";"36.4319995880127";"km/h";"-23.52119285";"-46.64623714";
"45472.779365";"Velocidade média (GPS)";"14.273813152035";"km/h";"-23.52119285";"-46.64623714";
"45472.828365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52119285";"-46.64623714";
"45472.828365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52119285";"-46.64623714";
"45472.892365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52119285";"-46.64623714";
"45473.040365";"Voltagem da ECU";"14.24";"V";"-23.52119285";"-46.64623714";
"45473.094365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52119285";"-46.64623714";
"45473.136365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52119285";"-46.64623714";
"45473.179365";"Pressão barométrica";"93";"kPa";"-23.52119285";"-46.64623714";
"45473.212365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52119285";"-46.64623714";
"45473.212365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52119285";"-46.64623714";
"45473.245365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52119285";"-46.64623714";
"45473.415365";"Voltagem da ECU";"14.24";"V";"-23.52119285";"-46.64623714";
"45473.453365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52119285";"-46.64623714";
"45473.510365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52119285";"-46.64623714";
"45473.544365";"Pressão barométrica";"93";"kPa";"-23.52119285";"-46.64623714";
"45473.610365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52119285";"-46.64623714";
"45473.610365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52119285";"-46.64623714";
"45473.644365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52119285";"-46.64623714";
"45473.780365";"Altitude (GPS)";"718.984252929688";"m";"-23.52115779";"-46.6461598";
"45473.780365";"Velocidade (GPS)";"33.1199993133545";"km/h";"-23.52115779";"-46.6461598";
"45473.780365";"Velocidade média (GPS)";"14.3004747259402";"km/h";"-23.52115779";"-46.6461598";
"45473.809365";"Voltagem da ECU";"14.24";"V";"-23.52115779";"-46.6461598";
"45473.851365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52115779";"-46.6461598";
"45473.893365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52115779";"-46.6461598";
"45473.954365";"Pressão barométrica";"93";"kPa";"-23.52115779";"-46.6461598";
"45473.995365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52115779";"-46.6461598";
"45473.995365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52115779";"-46.6461598";
"45474.047365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52115779";"-46.6461598";
"45474.170365";"Voltagem da ECU";"14.24";"V";"-23.52115779";"-46.6461598";
"45474.231365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52115779";"-46.6461598";
"45474.334365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52115779";"-46.6461598";
"45474.395365";"Pressão barométrica";"93";"kPa";"-23.52115779";"-46.6461598";
"45474.437365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52115779";"-46.6461598";
"45474.437365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52115779";"-46.6461598";
"45474.489365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52115779";"-46.6461598";
"45474.615365";"Voltagem da ECU";"14.24";"V";"-23.52115779";"-46.6461598";
"45474.669365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52115779";"-46.6461598";
"45474.722365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52115779";"-46.6461598";
"45474.765365";"Pressão barométrica";"93";"kPa";"-23.52115779";"-46.6461598";
"45474.786365";"Altitude (GPS)";"719.090209960938";"m";"-23.52112257";"-46.64608279";
"45474.786365";"Velocidade (GPS)";"28.2240005493164";"km/h";"-23.52112257";"-46.64608279";
"45474.786365";"Velocidade média (GPS)";"14.3202589408677";"km/h";"-23.52112257";"-46.64608279";
"45474.819365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52112257";"-46.64608279";
"45474.819365";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0035415";"";"-23.52112257";"-46.64608279";
"45474.872365";"Temperatura do catalizador 
Temperatura do catalizador Banco 1 Sensor 1";"26.1";"℃";"-23.52112257";"-46.64608279";
"45475.010365";"Voltagem da ECU";"14.24";"V";"-23.52112257";"-46.64608279";
"45475.053365";"Qtde. de aquecimentos desde quando apagadas as falhas";"76";"";"-23.52112257";"-46.64608279";
"45475.096365";"Distância percorrida desde quando as falhas foram apagadas";"10999";"km";"-23.52112257";"-46.64608279";
"45475.139365";"Pressão barométrica";"93";"kPa";"-23.52112257";"-46.64608279";
"45475.171365";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.00390625";"mA";"-23.52112257";"-46.64608279";
